channel_id,channel,community_id,sample_viewers,internal_strength
UC-YuscBTW_-8VJkxPT-xSDQ,モテコンサルはしかなチャンネル,7,11,0.456687
UC8Ua4BLnjWQRnxBZrr-l-Zg,ささっちのトレード大学チャンネル,7,9,0.434102
UC26FQG_h05jtMbeJhHlDk2w,高野山 遍照尊院,7,5,0.405447
UCA2McdYJLbD4IAQo0wLWOUQ,FXism 及川圭哉,7,7,0.376255
UC0mPwepVHMKsMJKfMDs5ezg,Driving Schools in Japan,7,12,0.351108
UCGNd0qq4DC3fNVKbj6g5WDw,【FX】維新の介トレードチャンネル,7,13,0.342994
UC3jFrOriO8aLufC13bsWT3Q,恋愛マジシャンMAKOTO,7,11,0.332761
UC1TK5h3syFd9Z0_EbHCXvDw,綾人サロン,7,23,0.328392
UC363jxADxtyC1yjuhYxNHYg,Uncle AI's Learning Notes,7,4,0.325877
UC2b1bVPPJgpf4qb6Asij33A,sexyfitness　40-50代ボディをかっこよくする筋トレ法,7,38,0.303931
UC0-NdXj3Hzcr7EFh5hP00vw,netkeiba ネットケイバ 公式,7,10,0.301184
UC1CJfkyVslTkE9yAAnHRRrA,Level 0 チャンネル,7,9,0.291681
UC1eqKLEd9a0aH3zwcdSP15w,スマホトレーダーの日常,7,3,0.256703
UC5Kgc_HNzx4GJ-w4QMeeKiQ,Pythonプログラミング VTuber サプー,7,7,0.245669
UCLBXMuDrNvZMXMGDc2EIIsA,工場勤務FX 【MTF分析・損失回避・押し目買い・戻り売りの情報配信】,7,3,0.244698
UC6pHj6SQA3eDKgR7dc5PV0A,小澤辰矢 / Dotcon,7,8,0.235784
UC4MD5jBh5pebVjQCa_gGD-Q,ケロケロますみ,7,3,0.226933
UC59QmljwcLTry65r8d_mllA,FX研究家　ちりつも,7,6,0.222617
UC2-yhQkFm5p3_PHl7v4twTA,Yuki's Morning TOEIC English Channel,7,7,0.218759
UC0cvEna9UC8zeYNXx2niYyg,進撃の歴史旅『信政の野望』,7,12,0.216205
UC2nDudMTSBoF9Td00yRS6_A,Narrow Focus Tube(Japanese Forex Trader),7,3,0.212864
UC0yqjDdsDfmzHasfbEk0qmg,Daisogen Channel,7,6,0.207286
UCAnUUkliBXa1z4QPGUK3ikQ,メンタエクセル,7,9,0.203199
UC3Ag_RYMHDYbAV0UKYRtzZQ,DENPO-ZI（無料で動画制作を学べる総合サイト）,7,7,0.201587
UC8LyhlRFzh7h_w_eP081rpA,オーリーch【投機筋トレーダー】,7,5,0.198419
UC0i5DoDaPTkvl3OoWcipQgQ,MIURA CLUB,7,7,0.19751
UC2-hRIDWzqAnTjOxdLDmhCA,Oyatsu @ Game Channel,7,4,0.197354
UC1hM4B6kDTOAf7UawolxIPw,7D SONGS,7,5,0.189472
UC32oVb-nfyRBNlWzUw3dC5Q,Wysetrade,7,5,0.184261
UC0kyAVjAO4ZPAu7UI7F2H_Q,HIROの相場戦略【エリオット波動分析×移動平均線】,7,5,0.179956
UC0DlQBzPBEz7XPNmdpOVLLw,まき⌇仕事と日常,7,6,0.179579
UC12S2ItsGX5UXNyg9tk2dfA,2ch動物園,7,15,0.17362
UC-4asDECfBooFz1rQ-MxQ3g,FXtraderたかし,7,7,0.16752
UC37tdXvFfQ-gAtxkGy4VdVg,Saki Kawamura in NYC🗽,7,11,0.163351
UC118F1yOA0bQYGgRMaeWbug,Chakra Work - チャクラワーク協会 - ,7,6,0.154759
UC3uODtYvKjb7gPY9EFOlUWw,Ariannita la Gringa,7,9,0.152925
UCJ-l-sMQFHogSy8KXRyMIRA,SPOTVNOW,7,16,0.138327
UCGlgXjYVoHLD86TQQ799WIw,キノコード / プログラミング学習チャンネル,7,9,0.134947
UC1pl44-S8XZAoh37-KNt14A,プリズンアーカイブ,7,9,0.12512
UCSV7XsNgbtIjK2sBLrhpZ4A,ひすいこたろうの名言セラピー,8,70,2.653046
UCVMtuJGkv1Q7t9LXfVF2E6Q,開運マスター櫻庭露樹の運呼チャンネル,8,17,2.313301
UCPzSiosPjlAmQuO5VjYQFzg,あべむつき【ラッキーマイン】,8,25,1.917496
UCXFKps1F7LeX1BFJjefDjUA,潜在意識ラボ / 純,8,14,1.721336
UCwz9GHmRYTKnvHOeYwy_u8w,純さんラジオ【潜在意識と宇宙の法則】,8,3,1.51597
UCaKNw80Hs9M5qSdAp62lYFg,潜在意識ラボ純のサブチャンネル,8,6,1.472957
UCliZ4UHWUq2Y3rWdjqekxsQ,ミルクティー飲みたい,8,27,1.395345
UCCDBm5As0AtPlZ4P36WQ1NQ,崔の店長日誌。,8,51,1.389766
UCLrqoy6FiCWAoMbKAPdSn0g,ヒロ_お金と心の専門家,8,23,1.368317
UCK_aHj_Ooyg7sGV4GYQsz0g,脳のリミッターを外すサトリ式コーチング【遊び人で賢者】,8,29,1.353521
UCK_AZk7XDzR3BBC02uVuRdQ,Kengo - 自然の法則,8,20,1.320095
UCfapRkagDtoQEkGeyD3uERQ,KEITO【AI&WEB ch】,8,7,1.202785
UCNBWx9JET3iRoCXliY2G4rQ,AI様の下僕,8,8,1.122644
UCDgLoYnv_7vLqjzww2XioZw,吉田ゆうすけ,8,17,1.057249
UCWj_vk_I1S_Bh6yWmLALq3g,UP&UP,8,8,0.96323
UCL4IyCAYPe7UNe9kmmjCUcA,Captain AT Channel,8,27,0.923471
UCAMT4hftbWt0kNK7PpKBgEg,むすび大学チャンネル,8,37,0.917895
UCW3MY7gdx-Gmha9IIx-EGfg,マーケティング侍の非常識なビジネス学,8,15,0.886017
UCMnKXHHgAIJH_zfd8W6dW0Q,AI副業マニアー東大生アオイー,8,8,0.863702
UCDCmm9RQ3NAlMsaDtKQUiOg,執行草舟チャンネル【公式】,8,11,0.739584
UCvwle25gm0dAecqQJjdBOng,AI収益化ラボ,8,3,0.695892
UCwKupwJ1EpdNH8Z98SKjY2Q,脱・税理士スガワラくん,8,23,0.688876
UCDfzsr9f8DKJkQTBdJApflw,LIMIT BREAKER,8,27,0.680738
UCS2c1gBDV-y26r2tJ3ED5FA,腰痛・肩こり駆け込み寺【山内義弘】,8,20,0.679745
UCL_DnEu_JXWKp1VqH-q5i0Q,小野マッチスタイル邪兄の人生V字回復の法則,8,10,0.67512
UCL6F7R0unHipZwsXJ3hVHzg,占いTV Love Me Do ラブちゃん,8,11,0.646134
UCMF3_IR9TQvAzjkQoNl-47Q,たくと@Instagram攻略,8,8,0.633582
UCTli1Mbz7w9d6RBpXdKjSqw,KUROMARU. Mystery,8,19,0.60936
UClWdrIa7OsxFTROZ3e9FeEg,まるかんアプリ【斎藤一人さんの教え】,8,10,0.601562
UC8tnTeQhVKoScQQyreaG9pQ,たく先生の非常識な体質改善ch,8,14,0.594878
UCAbAnNqKQOrWbEmXa46yJIA,おかぴーAI引き寄せ自由人,8,9,0.578742
UCYhXmcP7xSyGd5RFe15YJOg,パソコン博士TAIKI,8,35,0.504203
UCLQjJbthlzuuKsr4tpxnVjw,コバシャールくんの宇宙人通信,8,4,0.499257
UCcVsE4_iMsrRYyDE6tHoWaA,ゆう先生の美容整体塾【京都の整体院悠】,8,13,0.483675
UCF8lcwSrRR4ilXDod5SFvUQ,丹田チャンネル,8,24,0.480934
UCRC7S1jLmpTHBupG8RqBNXA,Soul Healing Chiho,8,16,0.464136
UCg9AKxJ-4pP8gmUdQ01rc4Q,心理カウンセラーmasa,8,7,0.453729
UCpFgmZm65yOU5X-hmWkWjuw,Mrs. GREEN APPLE,8,8,0.446764
UCQ6LI1xmwjCHYR-lWvZHR8Q,異次元の不思議ちゃん,8,9,0.429581
UCrJNhVfj4BziaA_-2rHyHPg,副業太郎【AIで月5万GET】,8,6,0.420403
UC2SNd1hfazwL1ixMsD91c4g,スミレアキコ的正解のない世界,8,14,0.404106
UCYqW2zUJUFLP5qk3h_XBAAg,しゃべくり社長,8,5,0.395433
UCUuihBLgcL1v9Raof4r2JbA,心理カウンセラー 衛藤信之,8,7,0.38053
UCSwW7Cgtn1Bq74YGiIY2UFg,竹花貴騎 (Takaki Takehana),8,9,0.348952
UCRRc9jvc6LP-MO2Cf0E7ZZA,島田秀平のお開運巡り,8,7,0.341283
UCNkl6sk3xpHcSpIfiuV2AIA,ChGrandStrategy,8,11,0.336945
UC7FLz3U4e4TbNc3OA-sNj2A,ひこばえTV　【松浦光修 公式】,8,3,0.300072
UCPJMlD3I7bAPQnoisLwiUAQ,伝説の気功チャンネル,8,6,0.293189
UC8jHxOIg9ST7YxiMw2xWYyA,デイナ / Dana【英語の先生】,8,12,0.24366
UCM6d-vEHLVFMdohds1_FFYw,アマテルTV,8,5,0.22916
UCxR6wFHN0t9svHv84l7vE7A,カルマン【構造で人生を制す】,8,6,0.22459
UCKAXg84Mg4FighZJ14bxJvA,曖昧な思考,8,10,0.222301
UCCKpgUH53J2Qg1x48oFKM2Q,care4body,8,4,0.218676
UCaG7jufgiw4p5mphPPVbqhw,サラタメさん,8,10,0.218332
UCb29q7ta9rgxh-IV1FDkMEw,KOKOIMA | Mindful Living for a Fulfilling Life,8,7,0.208614
UCaoKBrqrmJ6HTak__VLeA1Q,村松大輔の『人生開華!』チャンネル,8,7,0.208079
UC_uHj0h4ydb9WY9_F2PfoUA,Healing Sound JAPAN,8,9,0.195976
UCZj8PZ_0d0rh0ivbNWAiD7g,トーマの夢日記,8,10,0.192543
UCNGDsyvB0CURXJPwYeufsKg, Good luck shortcut ticket,8,11,0.187408
UCRxKfiksKgWGCI59Ngyq1RQ,ネドじゅんの三脳バランス研究所,8,9,0.183726
UCHk4PXQ2hSGT_B9lqH-redQ,七瀬アリーサ【大人の勉強ch】📕1000冊以上本読んだ人,8,8,0.181764
UCIoTgYjd_F9cD3gxgE7Lk8A,おすぎ(管理栄養士),8,8,0.181458
UCxjh2MAjIf-m0aLfxRMh9vA,オカルティック現代,8,5,0.179241
UC1EJuu8uyNGl_6DetQ16U0g,新田祐士のStory Writing,8,8,0.178232
UCkKVQ_GNjd8FbAuT6xDcWgg,テレ東BIZ ダイジェスト,8,5,0.174218
UCPOY4MSNPc7dlNE--QQcMxg,碇のりこ- スピリチュアルチャンネル,8,6,0.173364
UCEO389HqxYFp7WhfmXV-5WQ,らんさ〜ず,8,8,0.172955
UCWp8Zl7kiqL7rQ23CoRbcag,潜在意識の学校,8,10,0.1703
UCN1w0Esm19bl7kMh5O23y-w,予防医学ch /医師監修 ウチカラクリニック,8,6,0.163976
UCPcsc6rdDo70m47Jd1TxLhg,【斎藤一人 一番弟子】柴村恵美子 ふわふわチャンネル,8,6,0.157413
UCFy2R0BE58JGfJuM5jUd4Yg,本気AI(MAJI AI),8,12,0.155573
UCiaKMLiO5mB5Vs4YncuapCQ,浅見帆帆子 HOHOKO CLUB,8,3,0.154415
UCZ0cnr9vPX-vwQNvTz53U6w,Cool Chikaのタロットルーム,8,4,0.150009
UCb_a-fPfpri7C6-KrUrnk5Q,HIROSHI IKI,8,7,0.146971
UC793WyAnqu2VU5m9mplwfpQ,全国無料テレビ BS11,8,10,0.143274
UCOOt1AsvDZoav6XjN6Tly1g,悪の秘密ぼっち「ヘライザー総統」と言う名のファンタジー,8,12,0.142305
UC9WJo5ZJVXMZiA5XV2jLx5Q,吉田製作所Y,8,9,0.136486
UCd0pUnH7i5CM-Y8xRe7cZVg,B-life,8,14,0.134314
UC7B1x83eHNvg5vxJfRwcU7g,【左脳系スピリチュアルチャンネル】,8,6,0.131229
UCY1eaC-ewZUgf40g1eY_L_g,椎原崇・伝説のコンサルタント,8,15,0.129908
UC6uzoOQ3Pitm5uhbdig8GYA,Harano Times Official Channel,9,14,2.218514
UC6oal8R3H4V_yY4-0NpY58Q,西鋭夫チャンネル (PRIDE and HISTORY),9,32,1.995155
UC28hcmMG3TJv60Byo528VVg,Niconico News,9,43,1.520113
UC3FKwhMnGdubV8oc54EOlDw,百田尚樹チャンネル,9,19,1.494456
UC4akeHUneE-Q6h8ZL0GcE8Q,株式会社小田オート,9,10,1.379322
UC3_oSWRmPBpnhlzaWLZBafQ,香椎なつ【政治のガチ攻略ch】,9,27,1.310553
UC07a-1FKy4sJ4ZZTpp2RN5g,ニュースあさ8時!,9,23,1.293819
UC6d_ptgRNDMHgZocGC6G9lA,大紀元 エポックタイムズ・ジャパン,9,9,1.229962
UC7dXPammhcS6lrPzgq7WAPQ,文化人放送局LIVE,9,12,1.080798
UC24I2gsaEx_zfrRHQphjj-w,「THE FACT」 マスコミが報道しない「事実」を世界に伝える番組,9,12,0.974917
UC2dhkM2mQXMlIXcd2vMStvQ,ニッポンジャーナル,9,14,0.966591
UC-iv-02xd8U75F2Dn_TB7Tg,大林モータース,9,7,0.937197
UC6bk01PE2teoKjpdAi-VO6Q,BOGDAN in Ukraine ,9,17,0.81811
UC31tv9pB5vAkGPUMeIxI9wQ,Freeman,9,5,0.804537
UC3qtgGE9R6fJ4h-jcPNixjQ,茂木としみつの改革チャンネル,9,17,0.785415
UC0OskCvXSgVsle9WVLbO9lA,よしひこチャンネル,9,12,0.772224
UCBvB2lvfRiuPG_0bKoo_Y5A,さとうさおり　公認会計士,9,36,0.753614
UC7mXyzaRLWLq1fQtxvyGcEw,Steve's POV  Steve's Point of View  スティーブ的視点,9,20,0.692614
UCFm8u_ygHo24HeZCYygPygg,THE CORE,9,15,0.69249
UC6ylTkexHwwJo_22V35lx0A,Tsukasa Jonen Channel,9,16,0.631019
UC2sQjNCIMchzKhXJOTEqUcw,富山の遊び場!TV,9,3,0.586809
UC5DBMPZZC31Y3YfWNQfZTMA,くつざわ,9,11,0.548153
UC2bcMbj2L8pcdzkAIYAg0tw,光岡かつみの政経社会,9,22,0.525637
UCAFV09iwEkr9q-oSD6AtXNA,日本保守党,9,4,0.485241
UC2GBngAKY8aBGLcwWwuJGHg,KaikenTV,9,3,0.463908
UC-InbUMe7DQcbVL4j-pCPsw,野村謙二郎のノムケンCHANNEL,9,7,0.432451
UC2kmAJVx75W3ZYm98-yg5gQ,マタタビの羅針盤3,9,5,0.362258
UC0M8YI6T69ZgGxWERk681tQ,太田上田【公式】,9,20,0.343092
UC6raUGFw3O3yK2-XzcZsOVw,FXライブトレードをするAki,9,6,0.304506
UCAN0E9cZN7n22Ka1-TuVb-Q,松田政策研究所チャンネル,9,6,0.299791
UCAmJvDLNL3-2UGFu_AiSjPg,言論テレビ,9,13,0.282625
UCOcQ68ppAk_ezdSNKzlP81Q,長嶋 修の「日本と世界の未来を読む」大人の再教育。本物の教養があなたを変える。,9,5,0.277655
UCCYNZu_NQIm2-PzMyHg55OQ,我那覇真子チャンネル,9,8,0.272285
UC3HwqhkY1zCS0_5IIRNCVdw,MASAKI best DIY,9,3,0.26329
UC77ZfLyTydI70dfjDZONsIA,ネット大衆紙「ブルーカラー」,9,6,0.241379
UCBCPSOtwTWuDjS-b-GyVUGw,モーモーパパ　100人アンケートで楽しく投資スキルアップ,9,4,0.23327
UC4Cm8mh5_OlQlj5kJh0zY9A,ひかりのAI大学,9,12,0.230954
UC-ojS63IBNqKmyBn9EP-NdQ,渡邉哲也show,9,11,0.226895
UC0mhOaiTObQ9hsCIBQM7Hnw, japanese motorcycle,9,23,0.225884
UC4D2dyCRiSOJJQq87-bhtgg,大人の社会科チャンネル-村上哲也,9,4,0.223355
UC5_XVLU_brtDnNSMoBHDHbA,HEAVENESE 5.0,9,5,0.214929
UCLbv0iWDAqgEw60Dn2Rv5CQ,デイリーWiLL,9,7,0.209226
UCAxhFTZ2S5Ra5xb1KHQyRAQ,世界のドコかでひきこもり,9,22,0.191384
UC1zYGo1jIIjMVDTLL3dydow,産経ニュース,9,16,0.189945
UC4OqUn5DHBYhk9VOHs89lWQ,洋一の部屋,9,6,0.188757
UCB_qr75-ydFVKSF9Dmo6izg,FORMULA 1,9,6,0.182824
UC5agcP_z1DKwZHG0tp7VnBA,ナビィの暴露,9,14,0.181385
UC-zp2IkXgo4BP_dpXP2_z_A,占いチャンネル,9,7,0.177822
UC-8HUbXxrVLbDWJshcAEaYg,World Healthcare Game Changers Forum,9,6,0.154328
UC3oVeet7Jd3YF4gmrmvTo9w,節約お姉さんういうい,9,13,0.151894
UC5Mjg7-BzY896fGkDoLsejQ,矢作とアイクの英会話,9,20,0.14883
UC0pofaSefMyvZBhRkpNHXFQ,パラサイト旅♡Parasite 私は寄生する,9,5,0.143086
UC4feg3_vUrGepbNH97fV-Iw,voice【ニュースラボ】,9,22,0.141911
UC-V5up_YoHqFArkXE9ixJvQ,しんかわ不動産,9,11,0.126503
UC1H5dv45x2aFKk-6JZLSWIQ,粗品 Official Channel,10,48,2.756404
UC-Lmxe8ImqCI73hqOjI28ig,バンカラジオの時間【公認】,10,9,2.500457
UC4N9V8J-QDrNx7x1eDPE75A,わっさーふぁんくらぶ【公式】,10,7,2.037778
UC16bljMGmi9JYoyL5x9jLGg,けなそゆ,10,9,1.957802
UC15ebOqdhmvl1eb0s0jk5aw,戦極MCBATTLE,10,15,1.820882
UC3s3pjVgGffuAuqTXN4gu0g,エガワ家,10,5,1.691071
UC14Yc2Qv92DMuyNRlHvpo2Q,TOHO animation,10,32,1.654665
UC0rbVMCStY7IYwwTg4z_EjA,あしざるFC,10,15,1.617529
UC-ClplvCZYJsoQ9oCZlGeLA,あかさかの小箱,10,5,1.54746
UC5T_PNyy-_3I5pustPMLIxQ,ロクデナシ宇宙,10,4,1.379256
UC4zGMicoES8FZwkhiXXZThg,ボートレース公式 BOATRACE official,10,6,1.309663
UC4gtGRAiS5msZfhEhdZO6hw,マナル隊MANARUTAI,10,10,1.029829
UC46u5qG6vqDdrNYgqRVvq3Q,GENKI LABO,10,26,1.014296
UC3vg17IZ1IV73xx069jG44w,OFFICIAL HIGE DANDISM,10,40,0.929701
UC49IcjbsspFVpukiVYN05Hg,ARuFa,10,10,0.862349
UC-I7KHWuazM1EEo9wzp0TrA,ZERO-UCHI Restart,10,8,0.769871
UC35TRecEk9N5FAj2a--PAkg,ボートレース公式映像配信 JLCレジャーチャンネル,10,7,0.75658
UC-C5UUZqky2qJmG4EzRnI0g,だーしま動画チャンネル,10,5,0.749019
UC-Cuw7QXLjJd1lFQzp5AP-w,さんちゃんく！,10,9,0.68637
UC1gbNFHc3Ut8xZj37QUStKg,テセサクch,10,6,0.681015
UC0eTlO_yZOPTSnSd5M6FCxA,オムライス兄さん Omurice Boy🇯🇵,10,9,0.633997
UC4WCYBs0R6fABHwqnneUiEA,BOATERS l ボーターズ,10,10,0.629111
UC1OR2YNQLZJYFdQjFrPWvVw,Backstreet Boys,10,12,0.622491
UC5Gln-uR3dCnYakOMV2yBOg,無敵のレオ【世界1人旅】,10,29,0.591149
UC0lIMKkIRJT8W62w4uFjOaw,変態紳士クラブ,10,4,0.550777
UC-L6oKM0dDcwdWlJv6ZjCDw,Peke-Peke!Peket's!,10,10,0.532279
UC07V7DvlcLnc8n6adSnivUg,れぞる / Resol,10,4,0.520583
UC5l8bnxxl26Q5PDG_jawcuw,おんりー / ドズル社,10,4,0.513468
UC-xDRps8JhkrEj1UbuufmjQ,ABEMA HIPHOP【公式】,10,11,0.469136
UC-4NAdFIP6h9BmtGUFL94Pg,Carly Rae Jepsen,10,14,0.448701
UC3PWWshMfLtdgDOvM5hKT6A,ド文系でも楽しい【ゆっくり数学の雑学】,10,12,0.442197
UC8mw3yrgLfoLntTQvkiFIkQ,レオレオ大フィーバー,10,5,0.441094
UC2R3lvSwIQMNCc9qdhNUOKQ,きょんぺい,10,4,0.374963
UC01SsDYI6ZNFz-jD-dA_u9A,None Channel【プラモデル製作係】,10,8,0.346963
UC3-G_k3qv0vsK9iBCldVd8Q,【公式】大チャンネル,10,14,0.331562
UC0q-GzQHxQL2_OIq4-U2Y6Q,しえん,10,3,0.307528
UC-8Q-hLdECwQmaWNwXitYDw,Katy Perry,10,8,0.30428
UC5f5IV0Bf79YLp_p9nfInRA,How Ridiculous,10,4,0.26851
UC5CVHySclG0LJWhnjD_wbtg,tomosteen,10,4,0.2592
UC1z2nYFeSleV9iKSSlc-afQ,OPEN MIC,10,9,0.254943
UC6VSFaHYbR-bhNer7DXxGNQ,ボンボンTV,10,9,0.247564
UC1tvFKTF1kzTcar_Qv_yW0w,グラフやさん,10,3,0.211755
UC0HFgxVVovAmhaLBSlalGIA,ActOnTV01,10,5,0.190558
UC10BM9XdLdrvB8japwmRUvA,Kanaria,10,8,0.175616
UC4YT50DP7hbMsor8FmyEPMw,Victor Entertainment,10,11,0.174597
UC7BLsnWEPZwIMN5c8maF_nA,【Shu-Shu Goku】,10,7,0.14294
UC2NujFa5X09CdV0YCntmQDg,板橋ハウス,10,6,0.139411
UC-ASnhD1JXr-AISPr0tv_OA,有吉の壁【公式】壁チャンネル,10,8,0.136053
UC5jLCyltbnart3k4iLFQvZg,GRe4N BOYZ,10,6,0.134042
UC-hM6YJuNYVAmUWxeIr9FeA,Miko Ch. さくらみこ,11,23,5.155781
UC1DCedRgGHBdm81E1llLhOQ,Pekora Ch. 兎田ぺこら,11,23,4.533602
UC1zFJrfEKvCixhsjNSb1toQ,シスター・クレア -SisterClaire-,11,5,2.535832
UC-6rZgmxZSIbq786j3RD5ow,Leos Vincent,11,4,2.399569
UC1QgXt46-GEvtNjEC1paHnw,Gwelu Os Gar 【nijisanji】,11,4,2.193583
UC14QT5j2nQI8lKBCGtrrBQA,アニプレックス チャンネル,11,44,2.180407
UC2OacIzd2UxGHRGhdHl1Rhw,早瀬 走 / Hayase Sou【にじさんじ所属】,11,4,2.072396
UC0g1AE0DOjBYnLhkgoRWN1w,本間ひまわり - Himawari Honma -,11,5,2.017209
UC1iA6_NT4mtAcIII6ygrvCw,Hajime Ch. 轟はじめ ‐ ReGLOSS,11,8,1.967001
UC1uv2Oq6kNxgATlCiez59hw,Towa Ch.Tokoyami Towa,11,3,1.649524
UC1opHUrw8rvnsadT-iGp7Cg,Aqua Ch. 湊あくあ,11,9,1.524528
UC0TXe_LYZ4scaW2XMyi5_kw,AZKi Channel,11,4,1.182225
UC1suqwovbL1kzsoaZgFZLKg,Choco Ch. 癒月ちょこ,11,3,1.159615
UC1EVRR14B8PtgszWOwu1opA,とモヤシ,11,16,1.124337
UC2ak0cfMQ4zP3w_Fo-Zj-TA,きびまら,11,16,0.753564
UC-zeaPnxZHE3EcTyVl1fTdw,ClariS Official YouTube Channel,11,7,0.746931
UC6eWCld0KwmyHFbAqK3V-Rw,Koyori ch. 博衣こより - holoX -,11,5,0.710467
UC6SmH9mR82nj28_NNg_rZvA,SQUARE ENIX,11,13,0.67611
UC1sBUU-y9FlHNukwsrR4bmA,ぷわぷわぽぷら /あおぎり高校,11,3,0.656584
UCS5dVIXy8SYcIMWRmEI-_3A,松井証券_MatsuiSecurities,11,13,0.627456
UC-o-E6I3IC2q8sAoAuM6Umg,奈羅花 - Naraka -,11,3,0.590042
UCOg6P-Ne5Hdd5tDtcOHDd-Q,中川家チャンネル,11,11,0.50011
UCDn8Lqf-x0zD8hmFUg08f6w,狩野英孝【公式チャンネル】EIKO!GO!!,11,22,0.483909
UC3jrmVWCBTIPVPzE6ubX1Rw,GIMOのゲームダイブ,11,3,0.416232
UC3C3YOGFjn7Pq3lOCeUFHfg,花江夏樹,11,5,0.403647
UC4YaOt1yT-ZeyB0OmxHgolA,Kizuna AI - A.I.Channel,11,9,0.387775
UCY92Ma2-tzt8LLqodw9UF0g,rの住人ピエロ【哲学】,11,19,0.358483
UC2SPttwqD13PoROoLR_NKUg,【公式】TYPE-MOON GAMES,11,4,0.34719
UC0Owc36U9lOyi9Gx9Ic-4qg,因幡はねる / Haneru Channel【ななしいんく】,11,4,0.333536
UC-WX1CXssCtCtc2TNIRnJzg,紡木こかげ,11,3,0.330057
UCMtyb2Cl-zJpP3jpPgnmrGQ,マネックスオンデマンド,11,5,0.325491
UCU8hoxo5usUNE_CEJli5x2g,好井まさおの怪談を浴びる会,11,6,0.322941
UC1CfXB_kRs3C-zaeTG3oGyg,HAACHAMA Ch 赤井はあと,11,3,0.31811
UCOUu8YlbaPz0W2TyFTZHvjA,ザ・きんにくTV 【The Muscle TV】,11,20,0.288296
UCE-lBtQTa3A8gYgbl8xRMig,木村拓哉,11,26,0.281067
UC-Tb3IQgPdvmcQTXPqsTPvA,Vegetable Studio,11,6,0.271704
UC1AF8AxkB-J1m2O4hNsLYwQ,mamatas(ママタス),11,8,0.241784
UC1f7is1S9CZ4yAuZEAcAypw,Mafia Kajita,11,5,0.233456
UC13IHWsQo3Wzh6bMx1iyKdw,じゅら,11,3,0.228866
UC1kS0UwEOoHpgzgnV_goVZQ,清水貴裕,11,7,0.225074
UCAnYwNNz9wCvOri3qcNCscw,だーまめ,11,6,0.220102
UC-HNwUxGklhKSe67EitgqgA,ゲーム夜話,11,15,0.212441
UC0OXPEQRKArB_EVyFMwDbAQ,テレ東アニメ,11,9,0.207071
UCMAEQdzGckZ9FMWJv8tz2zA,オタク会計士ch【山田真哉】少しだけお金で得する,11,16,0.197065
UC15oAZnbkwc0NFn-20kY4OQ,サイエンスライター北村雄一の地球放送,11,9,0.189192
UC1EB8moGYdkoZQfWHjh7Ivw,ぽんぽこちゃんねる,11,10,0.185874
UC0U2GG9WNndvt1wK41l9iqg,スタジオぴえろ【公式】,11,11,0.165979
UC3Zr9eDEeKsCE4NgsW1mQ_Q,NATSU  TAROT,12,13,3.940472
UC-Qy4K-hv1Fpd8pouh0bC5A,IROHA TAROT,12,61,3.815446
UC8JJPejpW-jkj4ItGNyarTw,どれ,12,10,3.603253
UC8GgWCXNsrKkCeN5xt30Euw,Find My Light 333,12,10,2.933268
UC01BeAkSUXcRX43_mPEz40g,A and A Intuition TAROT,12,18,2.165022
UC0iYy3mXLdy1gf2lnLJp_Qg,たまきまみtarot〜宇宙と繋がる魔法の部屋,12,9,2.148263
UCCUjaZPl3qiUuYZQkzY4raQ,houseタロット,12,3,2.017919
UCFe4Awqc4Z9JcfnCIn04wnA,satori×bona blanc,12,3,2.017919
UC-liCop3ltsdE_iklYpkNTA,占い師 諸星拓哉 ORACLE•TAROT,12,22,1.879909
UC0qVFWNEeaYqF6L6rToqNGg,🌞あちゃまるのタロット🐉,12,4,1.533128
UC13ZBsTf5xPJTVi8DLOrUfQ,たまきねえさん TAMAKI+Storyworks,12,15,1.075428
UC5qXwHPFT6kzlbgxmZG9oug,遠藤真里佳　夢が叶う研究所,12,6,1.039436
UCANN6knNbmdr4S5DTNXc6Uw,ほめ♡レン - Homéren -,12,7,1.015019
UC3WWLNbDGeSLuc8YT_EQPJw,REI TAROT INFINITY,12,5,0.85163
UCC0JWiw4BJYR4NUDxQCf0Hg,ひなちゃんねる / Hinata Kato,12,15,0.824029
UC-RcE1VpO2yjRk-EF8pZSQQ,占星術で人生が分かりすぎてしまった男【公式】- TAKAAKI KJ,12,5,0.673699
UCAUBgqFP-qaH2lC7kBR93cw,Tsubaki Reading,12,23,0.608985
UC-Sd8lPzQYa2d1aZZznpo1g,TAROT KK,12,9,0.595159
UC2C_vqkHwCWI3NsjxH1j4Gw,MIKURA TAROT - 八百万の神々と龍神様とともに光に包まれながら -,12,14,0.585396
UCAIgyiRdZDCArJCs3vYcMHA,絵描きchica  card reading  YORISOU CARD,12,5,0.550847
UC5yrAkKY1xdgiOE6uxBkXCg,kata koton,12,4,0.522652
UC9mxzGn_II91_fXV_mQ7klQ,なるねぇ【笑けるダイエット】,12,11,0.469175
UC4QcbLJWP6PEQu0eZ_AYWkw,Kenji Tarot,12,6,0.468562
UC2g5T9Gk5SY-Mq0hN0gmuAw,きずなタロットチャンネル,12,6,0.462898
UC3swo6utVXOSYwxazwoKWBQ,nanakoななこ,12,5,0.348014
UC1GMZ_ut3y5h1V6qlAB6_NA,心と体のエンジョイライフアカデミー,12,4,0.347413
UCBE7DY2nmNZNsbJc6PWlLvA,マダムパン子の占い部屋,12,5,0.342343
