channel_id_a,channel_id_b,shared_viewers,fractional_overlap,weighted_cosine
UC-6DVb3QQK2_2oso0RqgNWA,UC0FFHRF1mytLDhs6nxqGIQg,14,0.44865704,0.1437525898218155
UC-6DVb3QQK2_2oso0RqgNWA,UC0K6AgNQ19dBjzOZkY-ySyQ,3,0.10166984,0.1373501420021057
UC-6DVb3QQK2_2oso0RqgNWA,UC0U3SshJ2N0T8Lewn8Kwx1g,4,0.12248243,0.17483730614185333
UC-6DVb3QQK2_2oso0RqgNWA,UC0ZCCCa89PaXRn-7gFE7ksw,4,0.15537667,0.16187115013599396
UC-6DVb3QQK2_2oso0RqgNWA,UC0gpekdxUu5gN5SPGd9Nrdg,6,0.19277638,0.13496537506580353
UC-6DVb3QQK2_2oso0RqgNWA,UC0rvsDnTlvualb1EkgbxBzQ,7,0.23898333,0.1224881112575531
UC-6DVb3QQK2_2oso0RqgNWA,UC17qqZ8hk0HkHLm3zj5bnyQ,6,0.1901891,0.1283864676952362
UC-6DVb3QQK2_2oso0RqgNWA,UC1NoyV5DKqt8J1TeHib8bUg,4,0.1432997,0.15843963623046875
UC-6DVb3QQK2_2oso0RqgNWA,UC1bmnUH1ffc63zohkPvtXcQ,11,0.36797437,0.12108404189348221
UC-6DVb3QQK2_2oso0RqgNWA,UC6oal8R3H4V_yY4-0NpY58Q,6,0.22564352,0.14465370774269104
UC-6Il-_GUvpordvs2fz3JLw,UC-nNxTBjofBNwnkQmeBkvFA,4,0.15259942,0.7392665147781372
UC-6aa7WG4qz8PrsNBHGU1Iw,UC-8-cxyElvXiW9SPBAkZgag,3,0.120719604,0.1327354907989502
UC-6aa7WG4qz8PrsNBHGU1Iw,UC-8udhbheRG8eg3s-6AFmXA,3,0.12738095,0.16635900735855103
UC-6aa7WG4qz8PrsNBHGU1Iw,UC-H2m0nZt6k0SJ5o04gS0nA,5,0.21252027,0.14607135951519012
UC-6aa7WG4qz8PrsNBHGU1Iw,UC-HuiLFNaJ9yELFLHAPEnOQ,3,0.12571429,0.13612304627895355
UC-6aa7WG4qz8PrsNBHGU1Iw,UC-IsVtDZ_i9HigV1ouJCZTw,3,0.096652,0.20159390568733215
UC-6aa7WG4qz8PrsNBHGU1Iw,UC-XcLyfIh3bfc6GikZAcWjw,4,0.13428815,0.1970243752002716
UC-6aa7WG4qz8PrsNBHGU1Iw,UC-ZjhJ0IBqWKbk3ENOE32Dw,3,0.113095246,0.12775284051895142
UC-6aa7WG4qz8PrsNBHGU1Iw,UC-gVzqx-OqiA7YMx4yRkY8g,3,0.10369674,0.12949013710021973
UC-6aa7WG4qz8PrsNBHGU1Iw,UC-ggcrnvqCQls7Us_7vnrCg,3,0.09828548,0.1522303968667984
UC-6aa7WG4qz8PrsNBHGU1Iw,UC-jwpAXw3_HjHqb2zo_k34g,4,0.18440628,0.2084437757730484
UC-6aa7WG4qz8PrsNBHGU1Iw,UC-kF1uMFhIfvw6seHqDGwkg,11,0.38720223,0.1647801697254181
UC-6aa7WG4qz8PrsNBHGU1Iw,UC-km1012mEUQQLGxggmrazw,5,0.18479812,0.13606710731983185
UC-6aa7WG4qz8PrsNBHGU1Iw,UC-opZ_LtdBgD0nqCo06Uxiw,3,0.1223316,0.13141557574272156
UC-6aa7WG4qz8PrsNBHGU1Iw,UC0-NdXj3Hzcr7EFh5hP00vw,3,0.109970674,0.15520422160625458
UC-6aa7WG4qz8PrsNBHGU1Iw,UC0JR9ZTJIvB9VX8xz7LyujA,3,0.087310866,0.13547982275485992
UC-6aa7WG4qz8PrsNBHGU1Iw,UC0KlnhY6jRI2_kXBFlaFP0w,3,0.1228876,0.18403339385986328
UC-6aa7WG4qz8PrsNBHGU1Iw,UC0eKvieg5gnnbNfo5QsinOA,4,0.1512895,0.16953806579113007
UC-6aa7WG4qz8PrsNBHGU1Iw,UC0hh25w8RfCziRWRMvUJ5lw,4,0.1439394,0.15634234249591827
UC-6aa7WG4qz8PrsNBHGU1Iw,UC0rvsDnTlvualb1EkgbxBzQ,6,0.20227656,0.12146073579788208
UC-6aa7WG4qz8PrsNBHGU1Iw,UC1Of9baPF-YBoxdP_PUwKmQ,3,0.09726732,0.2020631581544876
UC-6aa7WG4qz8PrsNBHGU1Iw,UC1Tlje8tyV0fejlnbNdrvsA,3,0.14086688,0.19039733707904816
UC-6aa7WG4qz8PrsNBHGU1Iw,UC1VghyKU1Nb-Gs8Hv1xmaJw,3,0.096719466,0.17048247158527374
UC-6aa7WG4qz8PrsNBHGU1Iw,UC1bmnUH1ffc63zohkPvtXcQ,9,0.34056675,0.1312911957502365
UC-6aa7WG4qz8PrsNBHGU1Iw,UC2bcMbj2L8pcdzkAIYAg0tw,3,0.12156485,0.12298724800348282
UC-6aa7WG4qz8PrsNBHGU1Iw,UC438NzuH3byhVc9KSXKc8ZA,4,0.16499616,0.19108030200004578
UC-6aa7WG4qz8PrsNBHGU1Iw,UC4DfUTbVd0dlIsVj3tmIYxA,3,0.121288314,0.19053228199481964
UC-6aa7WG4qz8PrsNBHGU1Iw,UC5xOXf3pR7cmoxloEgdAoCw,3,0.12554824,0.15167394280433655
UC-6rZgmxZSIbq786j3RD5ow,UC-hM6YJuNYVAmUWxeIr9FeA,3,0.12050907,0.28198450803756714
UC-6rZgmxZSIbq786j3RD5ow,UC1QgXt46-GEvtNjEC1paHnw,3,0.12050907,0.756800651550293
UC-6rZgmxZSIbq786j3RD5ow,UC1zFJrfEKvCixhsjNSb1toQ,3,0.12050907,0.6667667031288147
UC-6rZgmxZSIbq786j3RD5ow,UC2OacIzd2UxGHRGhdHl1Rhw,3,0.12050907,0.6940167546272278
UC-7C8c-SOAQ_X8kLBVQSclw,UC-pkVT7PmmhoBUYfqz7JN9Q,3,0.10653245,0.14466886222362518
UC-8-cxyElvXiW9SPBAkZgag,UC-8udhbheRG8eg3s-6AFmXA,3,0.120719604,0.2190849632024765
UC-8-cxyElvXiW9SPBAkZgag,UC-HuiLFNaJ9yELFLHAPEnOQ,3,0.13,0.19560648500919342
UC-8-cxyElvXiW9SPBAkZgag,UC-PYFlNwRzLcGfMzT4pSl5Q,3,0.097899094,0.20728690922260284
UC-8-cxyElvXiW9SPBAkZgag,UC-jwpAXw3_HjHqb2zo_k34g,3,0.11846155,0.18607307970523834
UC-8HUbXxrVLbDWJshcAEaYg,UC28hcmMG3TJv60Byo528VVg,3,0.09256357,0.15432804822921753
UC-8MnjBb56PMsmMc02KAkMg,UC-_2hN8eYuXfWnislPAk60Q,3,0.090224355,0.1881871223449707
UC-8Z9RmKDF6qEYeMekdC9DA,UC-N7pA0rR1PrUBOfs2OA0oA,9,0.2950868,0.12678080797195435
UC-8Z9RmKDF6qEYeMekdC9DA,UC-OV5Egso9fMqc1YuAxGkHw,3,0.085479364,0.18134862184524536
UC-8Z9RmKDF6qEYeMekdC9DA,UC-WdpyFOCjNhF9Qp0A_K9sg,4,0.13811094,0.21808578073978424
UC-8Z9RmKDF6qEYeMekdC9DA,UC-eQC7XwFpCy-2fFtw-NtIg,4,0.1257724,0.14902816712856293
UC-8Z9RmKDF6qEYeMekdC9DA,UC0D596LYDZO95xGiNAGYs2g,4,0.11672263,0.14730429649353027
UC-8Z9RmKDF6qEYeMekdC9DA,UC17qqZ8hk0HkHLm3zj5bnyQ,4,0.17122132,0.22860702872276306
UC-8udhbheRG8eg3s-6AFmXA,UC-9t7dZ3xvpjMGtFukKIhPw,3,0.12417583,0.13144181668758392
UC-8udhbheRG8eg3s-6AFmXA,UC-AEBG91PCbcrMj8AMAUDmA,4,0.16738096,0.23675654828548431
UC-8udhbheRG8eg3s-6AFmXA,UC-HtWWWFevZy2WSLWDQksgQ,5,0.20932075,0.4838482737541199
UC-8udhbheRG8eg3s-6AFmXA,UC-IdN5EFZvzzZGqgul8eXKQ,5,0.18193981,0.18854621052742004
UC-8udhbheRG8eg3s-6AFmXA,UC-IgiloHdns1NIRZ4KcQXQw,3,0.11490684,0.24277947843074799
UC-8udhbheRG8eg3s-6AFmXA,UC-InbUMe7DQcbVL4j-pCPsw,3,0.09899672,0.30486059188842773
UC-8udhbheRG8eg3s-6AFmXA,UC-J7_24mTSMqC3f3vwIEUdg,3,0.1069398,0.1403222531080246
UC-8udhbheRG8eg3s-6AFmXA,UC-SEmxk-bEGxHFMm78NCLNw,3,0.10595238,0.22998899221420288
UC-8udhbheRG8eg3s-6AFmXA,UC-e9-vYGGXTeKynjhteqZWw,3,0.109639026,0.25695574283599854
UC-9-kyTW8ZkZNDHQJ6FgpwQ,UC-gZc7yRmyb9DInZX2DxhdA,3,0.10009123,0.13242670893669128
UC-9-kyTW8ZkZNDHQJ6FgpwQ,UC-pQL-6zNVmjbm0qpaas8EA,3,0.11945009,0.1245809867978096
UC-9-kyTW8ZkZNDHQJ6FgpwQ,UC0jNEDGSBcLnfQ8PDhkuYtA,3,0.11919193,0.13435669243335724
UC-9-kyTW8ZkZNDHQJ6FgpwQ,UCEgdi0XIXXZ-qJOFPf4JSKw,5,0.19403699,0.32072678208351135
UC-9-kyTW8ZkZNDHQJ6FgpwQ,UCOpNcN46UbXVtpKMrmU4Abg,4,0.16462521,0.31348323822021484
UC-94UmQRCmLayiFNEzixIAQ,UC-noa6HH6h4YnjhAAJwUNkg,3,0.12460319,0.17526774108409882
UC-9BNQSqNx9T6j63UqdP6hQ,UC-9t7dZ3xvpjMGtFukKIhPw,3,0.19055945,0.204491525888443
UC-9BNQSqNx9T6j63UqdP6hQ,UC-SlVdCnyGUo_UrlZxmKGgg,3,0.09110158,0.25061658024787903
UC-9BNQSqNx9T6j63UqdP6hQ,UC-wDoENlmgTNK356btBWpkw,3,0.09110158,0.2507632374763489
UC-9NClmrFl4XLn4cj7l5-2A,UC-nMK37fDDgPTbENzjx31XQ,3,0.08607006,0.12469452619552612
UC-9NClmrFl4XLn4cj7l5-2A,UC-twgFcRClZz0fVcN1yPtSg,4,0.11162315,0.2647624909877777
UC-9NClmrFl4XLn4cj7l5-2A,UC-w7LMa7Soxe_ml9aFDIV3w,3,0.08384538,0.36114296317100525
UC-9NClmrFl4XLn4cj7l5-2A,UC0XmONh3BZgA6I0G4F7ZCDQ,3,0.08496733,0.14807184040546417
UC-9NClmrFl4XLn4cj7l5-2A,UC1OdBHC5rlBb1VRtxrlGl4A,3,0.11003584,0.28875958919525146
UC-9t7dZ3xvpjMGtFukKIhPw,UC-ATEtXbjrzLsmLQ2PpeqjA,3,0.17179486,0.2313171774148941
UC-9t7dZ3xvpjMGtFukKIhPw,UC-H2m0nZt6k0SJ5o04gS0nA,7,0.27624863,0.15389323234558105
UC-9t7dZ3xvpjMGtFukKIhPw,UC-IJviKGjvsH7EmYYfi1ihQ,3,0.10451845,0.12770269811153412
UC-9t7dZ3xvpjMGtFukKIhPw,UC-IdN5EFZvzzZGqgul8eXKQ,7,0.31639144,0.16100670397281647
UC-9t7dZ3xvpjMGtFukKIhPw,UC-LGGavoeps5RegITdHegrg,3,0.1178733,0.16973504424095154
UC-9t7dZ3xvpjMGtFukKIhPw,UC-PfrH3RV-wUlYh8UBL-SOg,4,0.14235607,0.21103879809379578
UC-9t7dZ3xvpjMGtFukKIhPw,UC-gVzqx-OqiA7YMx4yRkY8g,3,0.1456044,0.1473671793937683
UC-9t7dZ3xvpjMGtFukKIhPw,UC-l9Ho0Ais027rddBtROpBQ,3,0.1547619,0.28362521529197693
UC-9t7dZ3xvpjMGtFukKIhPw,UC-noa6HH6h4YnjhAAJwUNkg,10,0.3604731,0.14697153866291046
UC-9t7dZ3xvpjMGtFukKIhPw,UC0FFHRF1mytLDhs6nxqGIQg,13,0.46610877,0.1418100893497467
UC-9t7dZ3xvpjMGtFukKIhPw,UC0KlnhY6jRI2_kXBFlaFP0w,3,0.11798941,0.14321425557136536
UC-9t7dZ3xvpjMGtFukKIhPw,UC0yiInw9cd6D7sASYSnx0Kw,3,0.12210181,0.18728895485401154
UC-9t7dZ3xvpjMGtFukKIhPw,UC20XVc_0krhP1WbdAOuDxUg,3,0.11256109,0.1410711258649826
UC-9t7dZ3xvpjMGtFukKIhPw,UC28hcmMG3TJv60Byo528VVg,6,0.22470495,0.12297627329826355
UC-9t7dZ3xvpjMGtFukKIhPw,UC2qbc9D3CcDRi_r394bGuLA,3,0.10772357,0.13743571937084198
UC-9t7dZ3xvpjMGtFukKIhPw,UC4xD9wgkE7cUk85abrvQ5rw,3,0.15370369,0.18801043927669525
UC-9t7dZ3xvpjMGtFukKIhPw,UCBevyiJ2ierZY-0yZhfLrmQ,3,0.11481482,0.1285458356142044
UC-9xDciS5-k4LAp6RYcnn8g,UC0l4tjS60zEod6OCC97-9BA,3,0.09959813,0.21543866395950317
UC-9xDciS5-k4LAp6RYcnn8g,UC1KM0FPG8NvCWKRZURZZEfQ,3,0.10900673,0.19019381701946259
UC-AEBG91PCbcrMj8AMAUDmA,UC-CA4ND0DqLWio_i_RMOngg,4,0.17686373,0.21760194003582
UC-AEBG91PCbcrMj8AMAUDmA,UC-HtWWWFevZy2WSLWDQksgQ,3,0.12738095,0.1932101994752884
UC-AEBG91PCbcrMj8AMAUDmA,UC-HuiLFNaJ9yELFLHAPEnOQ,4,0.18821429,0.2207261174917221
UC-AEBG91PCbcrMj8AMAUDmA,UC-U71b403ypwVxAvYeBaR4Q,4,0.14512606,0.19633042812347412
UC-AEBG91PCbcrMj8AMAUDmA,UC-km1012mEUQQLGxggmrazw,4,0.17924467,0.1429407149553299
UC-AEBG91PCbcrMj8AMAUDmA,UC-lFhQuhHaxAnRRSK1tds9g,6,0.20833519,0.16932398080825806
UC-AEBG91PCbcrMj8AMAUDmA,UC-qcYTsFOiFmNqYhvqT6kRg,3,0.12231561,0.19360417127609253
UC-AEBG91PCbcrMj8AMAUDmA,UC01Ng5lwle6eRSl3rUrbBXg,3,0.102298856,0.12522457540035248
UC-AEuBIBhyRJWh_Mkg6k9iQ,UC-fWGfiX-T1YdqaUZvMJBHg,3,0.08739497,0.13548584282398224
UC-AEuBIBhyRJWh_Mkg6k9iQ,UC2NQajHz-1eJrobTub1ZnSA,3,0.093306296,0.14054609835147858
UC-APJUQWxnTJ3JR1EDUi1wQ,UC32V-k7uajDkwOmO1KrL7lA,3,0.2009804,0.2727079689502716
UC-ASnhD1JXr-AISPr0tv_OA,UC1H5dv45x2aFKk-6JZLSWIQ,3,0.11435987,0.13605262339115143
UC-AY8iLKFPhaJRnQt2IiReg,UC-_fIaQi9ImX_JW5-thf60A,3,0.09475806,0.489719033241272
UC-BMmo6R55fikE2uQe26uDA,UC-kF1uMFhIfvw6seHqDGwkg,3,0.11263737,0.16056475043296814
UC-BuGM5xGth9UFgYGTbP3Zw,UC-J7_24mTSMqC3f3vwIEUdg,4,0.18487318,0.2100142240524292
UC-C5UUZqky2qJmG4EzRnI0g,UC-Lmxe8ImqCI73hqOjI28ig,3,0.1238426,0.4396860897541046
UC-C5UUZqky2qJmG4EzRnI0g,UC0rbVMCStY7IYwwTg4z_EjA,3,0.10700758,0.30933257937431335
UC-CA4ND0DqLWio_i_RMOngg,UC-GUnpgY8Er056ZUI_CdDOA,6,0.23982689,0.33626535534858704
UC-CA4ND0DqLWio_i_RMOngg,UC-f_5LnZkQa44fQFb0Q_bJQ,3,0.100230426,0.2697104215621948
UC-CA4ND0DqLWio_i_RMOngg,UC-kF1uMFhIfvw6seHqDGwkg,7,0.23897773,0.14600849151611328
UC-CA4ND0DqLWio_i_RMOngg,UC059SA_tX-AptG0JdMgDG3g,4,0.15194388,0.12072611600160599
UC-CA4ND0DqLWio_i_RMOngg,UC16oMU-Ykq7Zm8JcgLWjzew,3,0.1050094,0.16890670359134674
UC-CA4ND0DqLWio_i_RMOngg,UC4T0v46s8yxJuTOW1_mD1xA,3,0.12333967,0.33840686082839966
UC-ClplvCZYJsoQ9oCZlGeLA,UC-L6oKM0dDcwdWlJv6ZjCDw,3,0.20238096,0.5322793126106262
UC-ClplvCZYJsoQ9oCZlGeLA,UC-Lmxe8ImqCI73hqOjI28ig,3,0.17337164,0.5085436105728149
UC-ClplvCZYJsoQ9oCZlGeLA,UC16bljMGmi9JYoyL5x9jLGg,3,0.17337164,0.5066366791725159
UC-CplAgEAaD9-KNxBajXoWg,UC12HMtO5MYph9dCZZ7yygng,3,0.10765489,0.22718264162540436
UC-CplAgEAaD9-KNxBajXoWg,UC1H5dv45x2aFKk-6JZLSWIQ,3,0.09033888,0.1400838941335678
UC-CplAgEAaD9-KNxBajXoWg,UC3IZKseVpdzPSBaWxBxundA,3,0.10765489,0.27148735523223877
UC-Cuw7QXLjJd1lFQzp5AP-w,UC-I7KHWuazM1EEo9wzp0TrA,3,0.14270511,0.3759397566318512
UC-Cuw7QXLjJd1lFQzp5AP-w,UC16bljMGmi9JYoyL5x9jLGg,3,0.12933685,0.31043025851249695
UC-Dt3AdFvoIoYY5o52CxltA,UC-IdN5EFZvzzZGqgul8eXKQ,3,0.11638361,0.21379896998405457
UC-Dwpee7-3r4ygJMHo_IJqA,UC-H2m0nZt6k0SJ5o04gS0nA,3,0.11574074,0.20637452602386475
UC-EIQoKszZjiQ-c9neLBgrA,UC-Qy4K-hv1Fpd8pouh0bC5A,3,0.0909648,0.12491144239902496
UC-EIQoKszZjiQ-c9neLBgrA,UC-noa6HH6h4YnjhAAJwUNkg,4,0.13493665,0.15753093361854553
UC-EIQoKszZjiQ-c9neLBgrA,UC-qgCHahOqPsyi_HNnFfqPg,3,0.093811095,0.13785304129123688
UC-ESQDCjT-CkOfEB_uk5C_A,UC-dL5Mh7IZKUNl9iYGFqfrw,4,0.11975806,0.16204091906547546
UC-ESQDCjT-CkOfEB_uk5C_A,UC-kF1uMFhIfvw6seHqDGwkg,6,0.18609165,0.14560508728027344
UC-ESQDCjT-CkOfEB_uk5C_A,UC1uHbAbleaXjfegbmFV9TVQ,6,0.19033997,0.20526264607906342
UC-ESQDCjT-CkOfEB_uk5C_A,UC3-ReVazV9vfnKVeNl9mrfA,5,0.1505542,0.2785153388977051
UC-ESQDCjT-CkOfEB_uk5C_A,UC3h7LLJp2w7iWeXVlLim6Dw,3,0.09073275,0.1374368518590927
UC-EZPezUpwtN520FGl6Le_w,UC-_JkCD8cRwUV5Z4MLAF7wg,3,0.109639026,0.23197457194328308
UC-EZPezUpwtN520FGl6Le_w,UC-kF1uMFhIfvw6seHqDGwkg,4,0.13148043,0.13514980673789978
UC-Eh1lR_tWVtv9AvxLybMtQ,UC-a9wiNTKiLIRLTyIRdNbMg,4,0.1252451,0.1364986151456833
UC-Eh1lR_tWVtv9AvxLybMtQ,UC00rnQH4OeToDAK93dD3fmQ,3,0.10029762,0.2002759426832199
UC-EiWb2xz1ZfTl8VBcEWqIQ,UC-H2m0nZt6k0SJ5o04gS0nA,3,0.1609649,0.22141389548778534
UC-F1fSuUHzvUQes0ujTt3BA,UC-xNVaHIcx28c8MaJdDsxBw,3,0.08675214,0.19849665462970734
UC-F1fSuUHzvUQes0ujTt3BA,UC0TNiclinjGoFh1MyFi0N5g,3,0.08675214,0.12028991430997849
UC-F1fSuUHzvUQes0ujTt3BA,UC1fU17Mv-07UYfQYNE6CMAQ,3,0.08275458,0.16560453176498413
UC-F1fSuUHzvUQes0ujTt3BA,UC1tk9F5-MGXEq4LWnjmrtpA,3,0.1048048,0.1557506024837494
UC-Fnix71vRP64WXeo0ikd0Q,UC-qgCHahOqPsyi_HNnFfqPg,3,0.10527597,0.1266908496618271
UC-Fnix71vRP64WXeo0ikd0Q,UC3IZKseVpdzPSBaWxBxundA,3,0.10350807,0.19807656109333038
UC-GA7ASTSKqxWPl-FJga6Vw,UC0xYGj09xcSMEIN56dNn8GA,3,0.123406865,0.37555861473083496
UC-GAhNmY6bkuuRPUSaRI_oQ,UC-fWGfiX-T1YdqaUZvMJBHg,4,0.17166515,0.14427649974822998
UC-GJVz5Mqs8nLDG4JGU0xEA,UC-Qy4K-hv1Fpd8pouh0bC5A,4,0.1381114,0.17952431738376617
UC-GUnpgY8Er056ZUI_CdDOA,UC-U63hTXJs54YNIOECNN33Q,4,0.14520988,0.2701180577278137
UC-GUnpgY8Er056ZUI_CdDOA,UC-c-_R1XjcAMsu0JJ9RpnUg,3,0.10267858,0.1492394655942917
UC-GUnpgY8Er056ZUI_CdDOA,UC-eGkbYVZtCPXxFeJTuy1cg,3,0.096982755,0.28411176800727844
UC-GUnpgY8Er056ZUI_CdDOA,UC-km1012mEUQQLGxggmrazw,6,0.20354494,0.18498235940933228
UC-GUnpgY8Er056ZUI_CdDOA,UC02JeoV59i0yhDj009s73GQ,3,0.09542909,0.1295851320028305
UC-GUnpgY8Er056ZUI_CdDOA,UC0M8YI6T69ZgGxWERk681tQ,3,0.10267858,0.13028794527053833
UC-GUnpgY8Er056ZUI_CdDOA,UC0v-pxTo1XamIDE-f__Ad0Q,3,0.10447886,0.12388121336698532
UC-GUnpgY8Er056ZUI_CdDOA,UC1sCMCM2yQqS3dggBcTbNSg,3,0.090964794,0.13192212581634521
UC-Gu3F7CjVvTW-AZffmWFhQ,UC-oB1viuwdIH8dkss87KSYw,3,0.09141414,0.1496053785085678
UC-Gu3F7CjVvTW-AZffmWFhQ,UC-pkVT7PmmhoBUYfqz7JN9Q,3,0.098080814,0.14467673003673553
UC-H2m0nZt6k0SJ5o04gS0nA,UC-HuiLFNaJ9yELFLHAPEnOQ,3,0.12919255,0.12151583284139633
UC-H2m0nZt6k0SJ5o04gS0nA,UC-IgiloHdns1NIRZ4KcQXQw,3,0.11120543,0.12365593016147614
UC-H2m0nZt6k0SJ5o04gS0nA,UC-KsEyI3i_Ft1CKAkG8kBaA,4,0.12996136,0.18523000180721283
UC-H2m0nZt6k0SJ5o04gS0nA,UC-QZSLpCPi_RlACN2Xg59lg,5,0.2048629,0.15377822518348694
UC-H2m0nZt6k0SJ5o04gS0nA,UC-U63hTXJs54YNIOECNN33Q,3,0.09428815,0.12343790382146835
UC-H2m0nZt6k0SJ5o04gS0nA,UC-VxXyLMfviUYS5DA7zOBBw,4,0.14068829,0.1899925023317337
UC-H2m0nZt6k0SJ5o04gS0nA,UC-ZjhJ0IBqWKbk3ENOE32Dw,5,0.17125002,0.16803713142871857
UC-H2m0nZt6k0SJ5o04gS0nA,UC-d86LQ5cf8i_mn0MplngBQ,3,0.0984636,0.188302680850029
UC-H2m0nZt6k0SJ5o04gS0nA,UC-gZc7yRmyb9DInZX2DxhdA,3,0.1437037,0.17119666934013367
UC-H2m0nZt6k0SJ5o04gS0nA,UC-kF1uMFhIfvw6seHqDGwkg,11,0.34476388,0.12744924426078796
UC-H2m0nZt6k0SJ5o04gS0nA,UC059SA_tX-AptG0JdMgDG3g,9,0.28610894,0.13754484057426453
UC-H2m0nZt6k0SJ5o04gS0nA,UC0D3mF1sUXy6FGE9zelfHJg,3,0.13818645,0.12901946902275085
UC-H2m0nZt6k0SJ5o04gS0nA,UC0FFHRF1mytLDhs6nxqGIQg,12,0.4047014,0.13196183741092682
UC-H2m0nZt6k0SJ5o04gS0nA,UC0GZNP_j1q1jQTyylQU1cZw,5,0.16327539,0.12096256762742996
UC-H2m0nZt6k0SJ5o04gS0nA,UC0PotgTwYxbOZuM9FbWKdcg,19,0.7304694,0.12342042475938797
UC-H2m0nZt6k0SJ5o04gS0nA,UC0U2GG9WNndvt1wK41l9iqg,3,0.14738964,0.13440363109111786
UC-H2m0nZt6k0SJ5o04gS0nA,UC0YdreHTXA1FXHNb6psd2CQ,4,0.14023043,0.12354687601327896
UC-H2m0nZt6k0SJ5o04gS0nA,UC3W5V8xydOw7HlgKA9r6KRg,3,0.09484312,0.12362316995859146
UC-H2m0nZt6k0SJ5o04gS0nA,UC43ekYDmSbZglc2ndwDNtAQ,4,0.16696429,0.17819844186306
UC-HIyS_41IgbAgajn--1utA,UC-lFhQuhHaxAnRRSK1tds9g,4,0.14632526,0.18521252274513245
UC-HIyS_41IgbAgajn--1utA,UC-tmV1TLQeBMq05L8Vf_tTA,3,0.10666667,0.15351863205432892
UC-HIyS_41IgbAgajn--1utA,UC0LfDpgSw82vYg_mL-OQR6Q,3,0.1172149,0.1206459105014801
UC-HIyS_41IgbAgajn--1utA,UC0LtdRW5VqSXnlq5FIcfzQg,5,0.16405709,0.20004285871982574
UC-HIyS_41IgbAgajn--1utA,UC0SKIdgDQXqV4iSqOmDLSFQ,6,0.20191339,0.3079685568809509
UC-HIyS_41IgbAgajn--1utA,UC0qRlg0U8_6cMBvFJf0p9Fw,4,0.13994369,0.22830931842327118
UC-HNwUxGklhKSe67EitgqgA,UC6SmH9mR82nj28_NNg_rZvA,3,0.12703703,0.21244119107723236
UC-HNwUxGklhKSe67EitgqgA,UC7bMtttgCTTyjUd_NPOjCBA,3,0.12966862,0.13768470287322998
UC-HtWWWFevZy2WSLWDQksgQ,UC-IdN5EFZvzzZGqgul8eXKQ,4,0.14671713,0.1630423665046692
UC-HuiLFNaJ9yELFLHAPEnOQ,UC-IdN5EFZvzzZGqgul8eXKQ,4,0.14795712,0.12712503969669342
UC-HuiLFNaJ9yELFLHAPEnOQ,UC-JSOjRnW-3GJNSzmDWkYww,3,0.109890126,0.2760038673877716
UC-HuiLFNaJ9yELFLHAPEnOQ,UC-QCpqbnzfuxcuCqrti04UQ,3,0.12851733,0.3157805800437927
UC-HuiLFNaJ9yELFLHAPEnOQ,UC-QTcMOL4F_B922ClrkoI5A,3,0.11142859,0.32872989773750305
UC-HuiLFNaJ9yELFLHAPEnOQ,UC-ZjhJ0IBqWKbk3ENOE32Dw,3,0.11142858,0.1722477376461029
UC-HuiLFNaJ9yELFLHAPEnOQ,UC-_JkCD8cRwUV5Z4MLAF7wg,7,0.27840745,0.33373332023620605
UC-HuiLFNaJ9yELFLHAPEnOQ,UC-g-w1lS2yYmOLKV6UPrR_A,4,0.14173162,0.1798834353685379
UC-HuiLFNaJ9yELFLHAPEnOQ,UC-kF1uMFhIfvw6seHqDGwkg,8,0.30479696,0.17750413715839386
UC-HuiLFNaJ9yELFLHAPEnOQ,UC-noa6HH6h4YnjhAAJwUNkg,6,0.22908267,0.15769889950752258
UC-I7KHWuazM1EEo9wzp0TrA,UC14Yc2Qv92DMuyNRlHvpo2Q,3,0.13284951,0.2071344554424286
UC-I7KHWuazM1EEo9wzp0TrA,UC3vg17IZ1IV73xx069jG44w,3,0.13383457,0.18679654598236084
UC-I7KHWuazM1EEo9wzp0TrA,UC4URX_WLZ2EHWuIOtTpYXyA,3,0.14270511,0.29541686177253723
UC-IJviKGjvsH7EmYYfi1ihQ,UC-IdN5EFZvzzZGqgul8eXKQ,4,0.14254585,0.1705121248960495
UC-IJviKGjvsH7EmYYfi1ihQ,UC-J7_24mTSMqC3f3vwIEUdg,4,0.17890948,0.270976185798645
UC-ISzLVaCrh3sA9QAkmCAgA,UC1oPBUWifc0QOOY8DEKhLuQ,3,0.113675304,0.15601591765880585
UC-IdN5EFZvzzZGqgul8eXKQ,UC-N7pA0rR1PrUBOfs2OA0oA,21,0.7705551,0.1556042581796646
UC-IdN5EFZvzzZGqgul8eXKQ,UC-Zrs1kNTReEUfKWnDO_X4g,4,0.15428573,0.12602967023849487
UC-IdN5EFZvzzZGqgul8eXKQ,UC-_JkCD8cRwUV5Z4MLAF7wg,5,0.21162173,0.1470945179462433
UC-IdN5EFZvzzZGqgul8eXKQ,UC-c-_R1XjcAMsu0JJ9RpnUg,3,0.13655463,0.12759807705879211
UC-IdN5EFZvzzZGqgul8eXKQ,UC-eGkbYVZtCPXxFeJTuy1cg,3,0.10921101,0.20568136870861053
UC-IdN5EFZvzzZGqgul8eXKQ,UC-fIgzF0zdpP0PjumF4cwZw,3,0.098917745,0.16628612577915192
UC-IdN5EFZvzzZGqgul8eXKQ,UC-gVzqx-OqiA7YMx4yRkY8g,4,0.18187112,0.18021194636821747
